Timestamp,Raw_ECG,Filtered_ECG
1745524687.48677,71,0.8029540547285621
1745524687.533809,69,1.2358238009312041
1745524687.5807536,71,1.5017043103167362
1745524687.628509,71,1.8456915403928464
1745524687.658112,73,1.8359212691670996
1745524687.6927772,74,2.2812739006952025
1745524687.7236562,76,2.624305540418608
1745524687.7718935,77,2.2805810806632714
1745524687.818601,79,2.6246251915659657
1745524687.84935,80,2.25966716841258
1745524687.8810875,81,1.8912712794337674
1745524687.9116395,86,2.2541384417870107
1745524687.9457262,89,2.1199474350690766
1745524687.9789946,92,3.213087701824934
1745524688.0096767,92,2.9372959611805687
1745524688.0415459,95,3.1496252494887136
1745524688.0716438,90,4.5623232559030615
1745524688.1061745,88,2.984865345551602
1745524688.1375954,82,7.407525845189037
1745524688.1706014,81,8.428836960267496
1745524688.2005124,76,-2.580385571854671
1745524688.2346437,77,-8.231610992579862
1745524688.2669625,75,-3.597958248012114
1745524688.2982738,75,0.4244068604710972
1745524688.3289807,73,2.0172126107366823
1745524688.3629541,77,2.4664387467300943
1745524688.408512,74,3.069837442811364
1745524688.44194,77,3.4231818841374406
1745524688.4755785,76,3.73243575587387
1745524688.504863,80,3.6232727332414045
1745524688.5369155,79,3.7431295183721325
1745524688.5715625,81,3.5071586862405595
1745524688.6189764,79,3.4524366432306053
1745524688.6512086,81,3.199295572262736
1745524688.6810484,81,2.8634292036429656
1745524688.713017,83,2.481565936555729
1745524688.7451634,81,2.480133709960712
1745524688.7783122,83,1.6131932179220017
1745524688.81065,84,0.27395670905785163
1745524688.8426058,85,-0.6135114190623008
1745524688.8893838,84,-1.4255742614360827
1745524688.9362934,84,-2.3090085315788165
1745524688.967388,83,-2.567164478757584
1745524689.0157256,83,-2.1503471234148033
1745524689.0636346,84,-1.5060811285976112
1745524689.095141,84,-0.978988141786955
1745524689.1268632,85,-0.17424992572539
1745524689.1554053,86,0.28464619043740047
1745524689.2030437,85,0.4231047998866899
1745524689.2345746,84,1.111259213011416
1745524689.266484,86,1.3953273557413264
1745524689.2995927,86,1.3412024647199388
1745524689.5528326,88,1.4032354683723145
