Timestamp,Raw_ECG,Filtered_ECG
1745327924.6081336,0,0.0
1745327924.8015788,0,0.0
1745327924.8325691,0,0.0
1745327924.9604018,0,0.0
1745327925.075802,0,0.0
1745327925.1112227,0,0.0
1745327925.147222,0,0.0
1745327925.1946888,0,0.0
1745327925.2428608,0,0.0
1745327925.290853,0,0.0
1745327925.336405,0,0.0
1745327925.3853576,0,0.0
1745327925.4315634,0,0.0
1745327925.480576,0,0.0
1745327925.5255644,0,0.0
1745327925.5729406,0,0.0
1745327925.6188731,0,0.0
1745327925.6650417,0,0.0
1745327925.6971188,0,0.0
1745327925.7291086,0,0.0
1745327925.763209,0,0.0
1745327925.8102098,0,0.0
1745327925.8561032,0,0.0
1745327925.9028735,0,0.0
1745327925.9509676,0,0.0
1745327925.9972854,0,0.0
1745327926.0434263,0,0.0
1745327926.0934515,0,0.0
1745327926.1384463,0,0.0
1745327926.18651,0,0.0
1745327926.2309268,0,0.0
1745327926.2773485,0,0.0
1745327926.3242195,0,0.0
1745327926.373196,0,0.0
1745327926.4190562,0,0.0
1745327926.4670663,0,0.0
1745327926.5147839,0,0.0
1745327926.5623364,0,0.0
1745327926.607968,0,0.0
1745327926.6557686,0,0.0
1745327926.7031116,0,0.0
1745327926.7499099,0,0.0
1745327926.7979,0,0.0
1745327926.830903,0,0.0
1745327926.878511,0,0.0
1745327926.924507,0,0.0
1745327926.957736,0,0.0
1745327927.0067346,0,0.0
1745327927.0528605,0,0.0
1745327927.0999885,0,0.0
1745327927.14599,0,0.0
1745327927.1945024,0,0.0
1745327927.2403786,0,0.0
1745327927.2887669,0,0.0
1745327927.3347988,0,0.0
1745327927.3666975,0,0.0
1745327927.4147382,0,0.0
1745327927.4600828,0,0.0
1745327927.4930851,0,0.0
1745327927.5250986,0,0.0
1745327927.5571003,0,0.0
1745327927.6035821,0,0.0
1745327927.6500342,0,0.0
1745327927.681948,0,0.0
1745327927.7157245,0,0.0
1745327927.761678,0,0.0
1745327927.807655,0,0.0
1745327927.8382983,0,0.0
1745327927.8703475,0,0.0
1745327927.9034095,0,0.0
1745327927.9383862,0,0.0
1745327927.983023,0,0.0
1745327928.0330226,0,0.0
1745327928.0785263,0,0.0
1745327928.1256242,0,0.0
1745327928.1719718,0,0.0
1745327928.2191672,0,0.0
1745327928.2655585,0,0.0
1745327928.3131948,0,0.0
1745327928.3582072,0,0.0
1745327928.4038517,0,0.0
1745327928.451839,0,0.0
1745327928.4996946,0,0.0
1745327928.54579,0,0.0
1745327928.5796883,0,0.0
1745327928.6251612,0,0.0
1745327928.673055,0,0.0
1745327928.719319,0,0.0
1745327928.7676723,0,0.0
1745327928.8126552,0,0.0
1745327928.8467379,0,0.0
1745327928.8952794,0,0.0
1745327928.9396791,0,0.0
1745327928.9877791,0,0.0
1745327929.0206795,0,0.0
1745327929.0515897,0,0.0
1745327929.0841455,0,0.0
1745327929.1168592,0,0.0
1745327929.162267,0,0.0
1745327929.209237,0,0.0
1745327929.2412364,0,0.0
1745327929.2731795,0,0.0
1745327929.322579,0,0.0
1745327929.366674,0,0.0
1745327929.3991632,0,0.0
1745327929.4470692,0,0.0
1745327929.4954565,0,0.0
1745327929.5414631,0,0.0
1745327929.5884662,0,0.0
1745327929.6342697,0,0.0
1745327929.6662767,0,0.0
1745327929.7142072,0,0.0
1745327929.7462761,0,0.0
1745327929.777745,0,0.0
1745327929.809092,0,0.0
1745327929.8555698,0,0.0
1745327929.9015658,0,0.0
1745327929.9334633,0,0.0
1745327929.9664662,0,0.0
1745327929.9980426,0,0.0
1745327930.0444813,0,0.0
1745327930.0765057,0,0.0
1745327930.123155,0,0.0
1745327930.1694167,0,0.0
1745327930.2157834,0,0.0
1745327930.247789,0,0.0
1745327930.2803323,0,0.0
1745327930.328333,0,0.0
1745327930.3780055,0,0.0
1745327930.4100158,0,0.0
1745327930.4570081,0,0.0
1745327930.5026522,0,0.0
1745327930.5377278,0,0.0
1745327930.570701,0,0.0
1745327930.60069,0,0.0
1745327930.637335,0,0.0
1745327930.6763904,0,0.0
1745327930.7224166,0,0.0
1745327930.7584891,0,0.0
1745327930.7958093,0,0.0
1745327930.832964,0,0.0
1745327930.868955,0,0.0
1745327930.906146,0,0.0
1745327930.9422805,0,0.0
1745327930.972862,0,0.0
1745327931.0063803,0,0.0
1745327931.0397289,0,0.0
1745327931.0835717,0,0.0
1745327931.1155818,0,0.0
1745327931.1623833,0,0.0
1745327931.1949234,0,0.0
1745327931.2268832,0,0.0
1745327931.4852798,0,0.0
