Timestamp,Raw_ECG,Filtered_ECG
1745522182.1042402,78,-2.8645428555957673
1745522182.1330812,77,-3.372700992069957
1745522182.165073,79,-4.092589432779069
1745522182.1985667,78,-4.84913206995992
1745522182.228411,78,-5.293098730920166
1745522182.260442,78,-5.601941835568907
1745522182.2921386,77,-5.5103776303823775
1745522182.3258793,79,-5.1302532444497215
1745522182.373295,78,-4.264628610330922
1745522182.403501,80,-3.5177211647844393
1745522182.4349382,78,-2.8911911478104564
1745522182.466573,80,-2.2020317395784152
1745522182.4971354,77,-1.4933887699224035
1745522182.5316665,82,-1.5851564692011006
1745522182.5759976,77,-0.9166060955595059
1745522182.6086552,82,-1.021119027117587
1745522182.6386738,77,-0.627308422360783
1745522182.6703215,82,-0.5511971051956834
1745522182.7017763,77,-0.18128760607034256
1745522182.7337162,82,-0.23438893462606636
1745522182.7670963,77,0.2849248593467273
1745522182.7970507,83,0.29137484128766467
1745522182.8301156,78,0.7679101651999938
1745522182.8607378,84,0.41945532115411677
1745522182.8927221,79,0.7158129811008767
1745522182.9251661,85,0.6226530037048299
1745522182.9578316,83,1.0181553556925271
1745522182.9880831,87,0.949680680679041
1745522183.0196638,79,1.2755858425454383
1745522183.050471,82,1.2941065179495466
1745522183.0906746,77,1.7125248155402844
1745522183.1221375,80,1.7527797283914772
1745522183.1518888,77,2.243101984102913
1745522183.1836364,80,2.059174065145667
1745522183.2174337,70,2.608562018824318
1745522183.2488842,73,2.5061708292276608
1745522183.2941864,114,0.32004237826477855
1745522183.327726,130,-0.1670876636169254
1745522183.3574042,96,1.7510044504373212
1745522183.3906257,83,2.3624801512174356
1745522183.42058,80,2.710131968912546
1745522183.4516373,77,3.004908637700476
1745522183.4842203,77,3.139521452044674
1745522183.5168223,75,3.4498008833449068
1745522183.547616,78,3.3353079788236735
1745522183.5809684,75,3.7155113255068604
1745522183.6125207,79,3.6303835856789615
1745522183.6446908,76,3.6892880058473443
1745522183.6912477,80,3.6442807033097617
1745522183.7216554,77,3.5204495380035423
1745522183.7559605,83,3.2927632452667943
1745522183.8020658,80,3.4926750782558154
1745522183.848234,86,2.3324129325347043
1745522183.8812246,82,2.457192675462366
1745522183.9130228,91,2.1928621513476196
1745522183.9429097,88,3.1057634644305683
1745522183.9915106,95,3.133727932165452
1745522184.021966,90,3.283923047547689
1745522184.05482,95,4.189199648833431
1745522184.0855956,86,3.4128037078520883
1745522184.1263914,86,4.977036623284708
1745522184.156106,77,9.097371776516301
1745522184.1873007,81,1.5926801927489105
1745522184.218804,74,-6.619032193236177
1745522184.252595,77,-4.582667687019593
1745522184.2822478,73,0.20206923482679695
1745522184.3165302,77,1.6211944787689019
1745522184.3471334,73,2.4346579345591968
1745522184.377953,77,2.8471193945097664
1745522184.4115036,75,3.232163673516428
1745522184.440649,78,3.1436197099469303
1745522184.473173,74,3.5334779397337814
1745522184.504991,76,3.4226907116907412
1745522184.5360074,76,3.410329103740551
1745522184.566692,77,3.392262414067792
1745522184.599553,77,3.3109208754811896
1745522184.6314478,76,3.1347898863390578
1745522184.6632886,77,2.582644104331367
1745522184.6934097,76,2.286626460255672
1745522184.7328613,79,1.8294272800815277
1745522184.7688088,77,1.0933060486618265
1745522184.799841,79,-0.04101711971975101
1745522184.8307471,76,-0.7636973186769451
1745522184.8637638,81,-1.7663345209156414
1745522184.8924406,77,-2.1533042389042385
1745522184.9303083,82,-2.5598565464571594
1745522184.962458,76,-1.5131342790833768
1745522184.9936476,82,-0.9207126149006749
1745522185.0315316,77,-0.37786268481243174
1745522185.0647752,83,-0.26182050791516365
1745522185.1127288,77,0.5372841110349666
1745522185.144363,83,0.4165107879301022
1745522185.176712,78,0.7503870432500521
1745522185.2141633,84,0.5472280498042803
1745522185.2467043,77,1.0741724783534512
1745522185.2924604,84,0.5167329743809869
1745522185.325181,79,0.6028337705294569
1745522185.3567853,84,0.7201142525741293
1745522185.3958213,78,1.2499230653343254
1745522185.429148,86,0.7887472386038361
1745522185.4635277,81,0.9021760680428026
1745522185.497328,84,0.7663236305280519
1745522185.5401144,80,1.1278348569787195
1745522185.5745902,85,0.9764705944329615
1745522185.6131434,83,1.2052562865488259
1745522185.6427765,87,0.8212853035161863
1745522185.674017,86,0.7229273141515515
1745522185.708216,87,0.8902854287136046
1745522185.7462225,83,1.1751152709849637
1745522185.7788897,82,1.1692789804200319
1745522185.8244553,81,1.0417442970703474
1745522185.8561633,82,0.9460266528816441
1745522185.888874,83,1.071165800249509
1745522185.9294834,80,1.269193133610023
1745522185.9588728,74,1.4994160339191698
1745522185.99287,81,1.0126662760852474
1745522186.0225909,130,-1.4638025171279025
1745522186.0635498,124,-1.051720928072605
1745522186.0950277,96,0.31612472601885155
1745522186.1268077,82,0.9653452740892972
1745522186.1584494,85,1.1215832469552574
1745522186.4070582,80,1.5249908167148192
1745522186.4390416,82,1.108845952349312
1745522186.5541387,77,1.5692329590567393
1745522186.6085422,83,1.5587573495237317
1745522186.6701984,77,1.5609846973170969
1745522186.7181294,84,0.9005061775406151
1745522186.7654579,79,1.3956002811465797
1745522186.81269,85,1.4515698777659258
1745522186.8765223,82,1.2817534246459914
1745522186.9239101,88,0.896837670358722
1745522186.9861207,84,0.7298368397021631
1745522187.033229,91,-0.13894707607035706
1745522187.0802293,88,0.11167800265189842
1745522187.1305885,94,-0.2827493839995757
1745522187.1788027,93,0.8646817489133831
1745522187.231591,100,0.6087880942277197
1745522187.2826242,95,0.78095528476982
1745522187.332125,97,1.447525176420215
1745522187.3815284,89,0.47134218900072167
1745522187.4315157,88,3.5468825193503375
1745522187.4810479,81,5.565124774410838
1745522187.5316992,80,-3.6912836825392636
1745522187.5840652,78,-9.765439451666445
1745522187.6337519,77,-5.981291954896331
1745522187.6973615,77,-1.6749686356847668
1745522187.7612717,78,-0.6838955609349116
1745522187.8232026,78,-0.5727716307422996
1745522187.8852382,76,0.24614922458221855
1745522187.934863,79,0.42511069348902364
1745522187.9977548,77,0.6001300101883746
1745522188.0463395,79,0.7460470904467327
1745522188.092744,78,0.7190513281367465
1745522188.1387668,81,0.5111145441024414
1745522188.1866424,78,0.6847957502098949
1745522188.2500575,82,0.13905550753682228
1745522188.2980266,77,-0.0007427016823564614
1745522188.345665,83,-0.43898741620916315
1745522188.393152,77,-0.7069889127945537
1745522188.440557,83,-1.636493782605696
1745522188.5049222,79,-1.863083447157469
1745522188.5690823,84,-3.157359859616826
1745522188.6168833,80,-4.086198217211049
1745522188.6647334,84,-5.092800190033811
1745522188.7126515,79,-5.101484215480764
1745522188.7763426,84,-5.031522051166091
1745522188.8429847,78,-4.182852203523087
1745522188.8900497,84,-3.5810387298373305
1745522188.9447246,79,-2.485526778309727
1745522188.9955995,84,-2.346211883050607
1745522189.0475914,78,-1.5778245171558023
1745522189.1057103,84,-1.4326631811977846
1745522189.157366,80,-1.4413101461491569
1745522189.2060997,83,-1.4370132329660095
1745522189.2589748,80,-0.7748752712527518
1745522189.3100915,83,-1.0787648680865571
1745522189.3623953,81,-0.7885408678888823
1745522189.4196122,82,-0.6709695828577649
1745522189.4711628,81,-0.7246149320137036
1745522189.5252917,84,-0.7757723960456443
1745522189.579607,83,-0.8905819760821063
1745522189.6337175,86,-0.8294315947908204
1745522189.6973553,86,-0.7064048660031192
1745522189.7502296,84,-0.672718752020864
1745522189.8083322,82,-0.3053414023920572
1745522189.8695176,79,-0.19031691416082042
1745522189.9197152,82,-0.39180802807298704
1745522189.9664028,80,-0.3963400206575578
1745522190.0136368,82,-0.6165700181359313
1745522190.0603995,75,-0.16427812407961428
1745522190.1098974,72,0.07084127126701523
1745522190.1576588,93,-0.9393367797214505
1745522190.207026,141,-3.267420853032368
1745522190.2557497,109,-1.4181016974905525
1745522190.3093772,90,-0.5482323815436985
1745522190.361612,78,0.20204396398895597
1745522190.4126668,82,0.4246176201059044
1745522190.4655585,75,0.7238799476098019
1745522190.5217009,81,0.4515507109601522
1745522190.575183,75,0.879166354824803
1745522190.631663,81,0.7903138282782436
1745522190.6854296,77,1.0940666688430358
1745522190.7423477,82,0.6818680630512266
1745522190.7929308,77,1.3595806483047523
1745522190.8462248,83,1.1085383644578566
1745522190.9000843,79,1.0123907569289496
1745522190.9493036,85,0.8855166545317217
1745522190.9977705,83,0.35869640346890774
1745522191.0454621,89,-0.10365252934086122
1745522191.0946693,87,0.08317538166315064
1745522191.1564317,93,0.03668700319120033
1745522191.2195098,91,1.5102557098406084
1745522191.2801373,95,0.6476989482414628
1745522191.3442972,92,1.364556993697284
1745522191.3926027,91,1.7490082882240707
1745522191.4382684,86,1.1598227244055996
1745522191.487764,82,5.989305510933889
1745522191.5353298,79,3.927422723543045
1745522191.583272,76,-7.073062927130396
1745522191.628818,76,-9.126729338639493
1745522191.6798425,74,-3.6117906878357577
1745522191.7274463,76,-0.6978191431836733
1745522191.786189,73,0.41358477583407627
1745522191.8444273,77,0.7467982539128362
1745522191.896162,74,1.0936162997670107
1745522191.9463465,77,1.216730767602192
1745522191.9930341,73,1.6031088487554406
1745522192.0447395,78,1.1995745875146786
1745522192.0963352,74,1.4315955110939167
1745522192.140807,78,1.413371836554841
1745522192.1967852,74,1.5020178251857088
1745522192.2460318,80,1.111399801973101
1745522192.2963898,75,1.1775277539621594
1745522192.3403935,81,0.3179258445273506
1745522192.3881187,75,0.10629234130903242
1745522192.4373055,81,-0.8586975856373624
1745522192.485623,76,-1.3936321906910993
1745522192.529228,82,-2.445470824293336
1745522192.5855272,76,-2.941064506813407
1745522192.6394448,82,-3.790366080094252
1745522192.689509,77,-3.655683137754589
1745522192.736975,83,-3.6047608612663007
1745522192.7848737,78,-2.5893580980102993
1745522192.837951,82,-2.0439204081628546
1745522192.8864808,78,-1.2050143635776025
1745522192.9405842,83,-0.9021084589954875
1745522192.9882836,80,-0.5028106516596988
1745522193.0532265,82,-0.3629658903661257
1745522193.1007867,80,0.0284752257863361
1745522193.146862,82,-0.0013856157634735133
1745522193.2093234,82,-0.015342030599785339
1745522193.2735782,82,0.1792881835677731
1745522193.3357742,83,0.4761520609124701
1745522193.3835065,82,0.5369698430499561
1745522193.4476395,83,0.4863731987626638
1745522193.5075269,81,0.8708294420369053
1745522193.5564208,83,0.8502705243447073
1745522193.6030166,81,0.9074947390363446
1745522193.6512687,85,0.6995458487451633
1745522193.7119284,81,0.8721302786415079
1745522193.7613444,88,0.6460468046579115
1745522193.8250246,84,0.9918197104853461
1745522193.887823,87,0.7869608411241042
1745522193.935978,80,1.120963606610361
1745522193.9822152,84,1.0393189946232695
1745522194.0274525,78,1.4164412250816156
1745522194.0768113,84,1.1091862201338523
1745522194.1235225,78,1.326557971714279
1745522194.171092,80,1.1289896872482323
1745522194.2251894,68,1.9360453695795417
1745522194.278209,107,0.05306946048736538
1745522194.3277698,137,-1.6680452895305606
1745522194.3801165,111,-0.3958821002758839
1745522194.431298,85,1.0660264697757316
1745522194.4789784,85,1.3352818291554764
1745522194.5285456,78,1.7074215803546442
1745522194.5789475,81,1.4528877696610731
1745522194.6302,78,1.7263668407166555
1745522194.6831412,82,1.4347300482175847
1745522194.7367063,78,1.6781736248574348
1745522194.7909322,83,1.5853577616600942
1745522194.8536448,80,1.717443511859147
1745522194.9167101,83,1.9323162230887947
1745522195.0411766,81,1.8870836599622802
1745522195.088236,84,1.5706065070555784
1745522195.1380916,84,1.897321204444538
1745522195.2022727,86,1.0923737172442443
1745522195.265019,89,0.7500330778424771
1745522195.31316,90,0.6823537999987928
1745522195.3615851,92,0.8596712187532212
1745522195.4237952,93,1.8057962359410764
1745522195.4710498,96,1.1491209085404122
1745522195.518884,93,2.3724079910847147
1745522195.5643122,91,2.150361453581544
1745522195.6120665,84,2.157765663606721
1745522195.6599617,84,6.834771050592368
1745522195.7097294,77,3.1079908080847565
1745522195.756297,79,-7.92575645169589
1745522195.8164158,73,-8.147074431086848
1745522195.880168,78,-2.9892512632256723
1745522195.9278197,72,-0.32156950621446967
1745522195.977849,78,0.2664598090927113
1745522196.0424287,73,1.1577902766094992
1745522196.1026437,77,0.9523942237665635
1745522196.1530395,71,1.3457331702100594
1745522196.2164268,78,1.1107128391561032
1745522196.2789567,73,1.303685976834061
1745522196.3266156,78,0.9012470433933863
1745522196.3882809,73,1.1279384635974479
1745522196.4355364,79,0.889792807466881
1745522196.4852493,74,0.8399280485668477
1745522196.5304782,80,0.30588382061878305
1745522196.5785227,76,0.15418252602369065
1745522196.6258447,80,-0.8246317511782018
1745522196.6735756,76,-1.3411342178505876
1745522196.722632,80,-2.175326319095886
1745522196.7693622,77,-2.7619289906657687
1745522196.8175976,80,-3.9354663764879234
1745522196.8816264,78,-4.48639713066637
1745522196.9285402,80,-4.411248079122867
1745522196.991199,79,-3.7829031610142456
1745522197.0374506,79,-3.1361873771711957
1745522197.103309,79,-2.564053439769793
1745522197.149958,79,-1.868795684766114
1745522197.196456,79,-1.377870122719683
1745522197.2438097,79,-1.1836797511654114
1745522197.2912395,81,-0.9459973746224027
1745522197.3407145,78,-0.6610302209796559
1745522197.3882992,81,-0.8868645475407496
1745522197.4508445,78,-0.40051022818216575
1745522197.5133746,81,-0.06895470004333348
1745522197.5612268,78,0.08131693179808919
1745522197.6088119,82,-0.22411495529867187
1745522197.6541615,77,0.2531560719302478
1745522197.703815,84,0.029563429564631205
1745522197.7514403,78,0.32247209146930333
1745522197.7970343,82,0.21671471152973631
1745522197.8606784,77,0.41469792545828493
1745522197.9072537,83,-0.05751838973704493
1745522197.9696465,77,0.33423979155953076
1745522198.0199053,83,0.12871791647814235
1745522198.064662,77,0.4389321378859963
1745522198.1279886,84,0.11585011277831636
1745522198.1915746,79,0.3131357965272217
1745522198.23941,84,0.10466472347278821
1745522198.2900748,82,0.16285469066673874
1745522198.3368914,85,-0.08137144156923748
1745522198.3983688,80,0.3816160926504226
1745522198.4466317,81,0.3678615898093178
1745522198.5104287,77,0.5240548745228651
1745522198.5585666,81,0.5503643683121389
1745522198.61941,78,0.607449576627962
1745522198.6686862,81,0.2519157636425057
1745522198.7164037,74,0.8122499582019911
1745522198.7632618,69,1.0578917531106038
1745522198.8282073,102,-0.69175919139821
1745522198.8905983,138,-2.323390363827503
1745522198.9528756,105,-0.7462126051060487
1745522199.013288,87,0.26485541922917766
1745522199.078954,81,0.9056978779448652
1745522199.1402555,79,0.708701171042768
1745522199.187052,80,0.6260410732389756
1745522199.2346597,78,1.2067909648572401
1745522199.2997239,81,1.1103842832696738
1745522199.3468041,78,1.3838975407270913
1745522199.393187,82,1.2189812778188043
1745522199.4413035,78,1.4716569251151457
1745522199.5119917,83,1.5506109438809963
1745522199.5595279,79,1.4460892687346587
1745522199.6111097,86,1.0984120336222454
1745522199.6637216,82,1.4563474150344242
1745522199.7112076,89,0.4641830858796622
1745522199.7774718,85,0.8380376034720264
1745522199.8286045,95,0.3182721598457543
1745522199.8864322,90,1.108832763933648
1745522199.949252,98,1.7231932712849054
1745522200.0115583,93,1.2086510705258315
1745522200.0754898,98,2.13930749825216
1745522200.138003,90,2.03264886573382
1745522200.2024658,91,1.766716357460847
1745522200.2503917,82,7.333860812100189
1745522200.3135056,83,2.8869867008577423
1745522200.3761802,75,-7.405666767966011
1745522200.4376357,79,-7.82183198662596
1745522200.502857,75,-2.566257821754977
1745522200.566234,79,-0.21311463685643828
1745522200.6107943,75,0.825966982005597
1745522200.6599314,78,1.0353974730266695
1745522200.7060857,77,1.269609066690272
1745522200.7551978,79,1.2782251505199076
1745522200.818096,77,1.482363656354412
1745522200.881211,77,1.519230803880936
1745522200.9443626,77,1.6436089929700497
1745522200.992066,78,1.6055731790387235
1745522201.053672,79,1.5260551804907092
1745522201.1024878,78,1.3614405844681827
1745522201.2656162,80,0.7355705140978759
1745522201.325936,79,0.5896298979992678
1745522201.3736181,82,-0.08332269854675428
1745522201.4214044,79,-0.9093915873471188
1745522201.4815726,81,-1.8007586404527323
1745522201.5447314,78,-2.5010468422547074
1745522201.5946593,83,-3.5203301814240344
1745522201.6577506,78,-3.899148032613327
1745522201.7188625,83,-4.326196454628143
1745522201.7693667,80,-3.750129701365119
1745522201.8323405,85,-3.4481076150498913
1745522201.8957036,78,-2.2793982310613337
1745522201.9563544,83,-1.6744258186069485
1745522202.0037773,78,-0.888701815397958
1745522202.051536,85,-1.077055662169077
1745522202.1011758,80,-0.8026284487478634
1745522202.1490538,86,-0.8359644665927892
1745522202.2103674,79,-0.24843628875466595
1745522202.2579803,84,-0.5663133626201526
1745522202.307902,81,-0.48734180185503917
1745522202.3536737,85,-0.5178021359638587
1745522202.4179661,81,0.0451748076503351
1745522202.463449,86,0.03206183164278298
1745522202.52903,80,0.28507418358391634
1745522202.5746863,84,0.03197297603204577
1745522202.6249385,81,0.2900711520641013
1745522202.6870837,85,0.1252233274807517
1745522202.734785,81,0.2767016572276577
1745522202.7842705,82,0.0897507295135836
1745522202.8440087,80,0.12920409462571247
1745522202.891619,82,0.3708619488543273
1745522202.9414148,83,0.47472912036790205
1745522203.0034957,84,0.17302397870975272
1745522203.0666015,86,0.21985360362182615
1745522203.111714,85,0.40002415550359083
1745522203.160795,84,0.13983854843431764
1745522203.2088928,79,0.20770879764107297
1745522203.2717905,81,0.3119978598740585
1745522203.3173912,79,0.834354902375538
1745522203.3652973,83,0.5943504360158351
1745522203.4144063,79,0.6495841793880479
1745522203.46236,74,0.741217762362457
1745522203.5090826,81,0.008029032084170051
1745522203.5555332,136,-2.463154774595406
1745522203.6053567,119,-1.366010654454083
1745522203.6678524,97,-0.4779050772658593
1745522203.7287798,81,0.42522521892635146
1745522203.7770395,85,0.24364885681037562
1745522203.8408325,77,0.5259685262395628
1745522203.9037979,81,0.5537037658843316
1745522203.9673188,76,1.176191348699425
1745522204.016434,82,0.787701332348969
1745522204.076429,75,1.051515121059658
1745522204.140065,81,0.8240442670330443
1745522204.1872199,76,1.4328024403238042
1745522204.2355022,82,1.5700202723898404
1745522204.2826717,77,1.666846123487725
1745522204.3316643,83,1.3996021489744528
1745522204.3960814,79,1.1677600660079186
1745522204.4579291,84,0.6548664847320602
1745522204.5200312,84,0.530383498267799
1745522204.5849996,89,-0.002714462084430158
1745522204.648301,90,1.4745215176145554
1745522204.6963787,93,1.1376796748599696
1745522204.7587514,90,1.6180885856987441
1745522204.823408,89,2.3860702897621655
1745522204.8853207,85,0.5493067349131371
1745522204.9343123,81,4.527301379613948
1745522204.9981165,79,5.551944879254183
1745522205.0437286,76,-4.54187791781389
1745522205.1073153,76,-9.804115890465754
1745522205.155303,72,-5.5791208273949895
1745522205.2206295,74,-1.8770747416302354
1745522205.2827532,73,-0.8250238101630631
1745522205.3312228,76,-0.46582073774885213
1745522205.3939624,72,0.36626673700362433
1745522205.4413085,77,0.23998451168254897
1745522205.5025067,74,0.37384081112618217
1745522205.56791,78,0.39562661408467337
1745522205.615916,74,0.9046007646724588
1745522205.663632,79,0.5601731294978611
1745522205.7129707,74,0.7940718051026608
1745522205.7742712,80,0.5602755729890883
1745522205.8368876,73,0.6401125711114066
1745522205.8999438,79,0.3372719475369137
1745522205.963641,72,0.4904861021034668
1745522206.0117126,78,-0.4640664497423815
1745522206.0583951,72,-0.8397150810747126
1745522206.1071055,77,-2.1717222353714614
1745522206.1534457,71,-2.8064995190746296
1745522206.1989975,77,-3.4825341013170497
1745522206.246833,71,-3.3098787095926068
1745522206.312249,76,-3.2767778248125117
1745522206.3760104,71,-2.420577154436714
1745522206.439329,76,-2.058483962350968
1745522206.4873624,70,-1.2892492774070048
1745522206.5342362,75,-1.1963617308738972
1745522206.579186,72,-0.49868335337005476
1745522206.6434479,75,-0.14958871137357332
1745522206.6922276,73,-0.21068199415819733
1745522206.7559752,75,-0.4186157857928823
1745522206.819226,73,0.0194322203135755
1745522206.8823638,75,-0.2136809883960178
1745522206.945907,75,-0.3935644185836362
1745522206.9927516,75,-0.40275300616990584
1745522207.0543394,76,-0.5672528820605942
1745522207.1041307,75,-0.46926419912168393
1745522207.1483393,78,-0.7749534200912613
1745522207.1981435,77,-0.8112453311071666
1745522207.2621975,79,-0.8099069199922471
1745522207.3266573,76,-0.6083379116604912
1745522207.3896914,82,-0.7000796787910999
1745522207.4536538,78,-0.40240985686352193
1745522207.5165117,84,-0.6703469988452531
1745522207.5778153,81,-0.3268527968153072
1745522207.6280754,85,-0.3054121867886459
1745522207.674907,78,0.12427081394451234
1745522207.7204685,83,-0.06403988839407715
1745522207.7696044,78,0.5204798515070403
1745522207.8331292,83,0.3433993167690539
1745522207.8948543,78,0.6451752977044312
1745522207.9462383,83,0.850769012106882
1745522208.006956,69,1.7221923395005365
1745522208.05292,82,1.0348698996241226
1745522208.1022801,126,-1.0571287512459282
1745522208.1482596,127,-1.0487341535366852
1745522208.2130985,93,0.8872216492172313
1745522208.2586262,89,1.468635562431968
1745522208.3076048,82,1.9848594516446059
1745522208.3548114,85,1.9211507068575422
1745522208.4009864,80,2.3861741693064227
1745522208.4453826,84,2.343664565079636
1745522208.4938438,81,2.714514530289467
1745522208.557408,84,2.688451496544018
1745522208.621232,83,2.448819477574663
1745522208.6694791,86,2.555531215775242
1745522208.733093,85,2.969877754146008
1745522208.795314,86,2.5097527111677835
1745522208.860657,88,2.5760659111780795
1745522208.907123,89,2.3189136920784414
1745522208.9531384,92,1.7121427999640546
1745522209.0003517,93,1.8733610847776687
1745522209.0481427,97,1.662080864773284
1745522209.0954065,96,2.683380021874942
1745522209.144725,101,2.0995016156058344
1745522209.2058005,98,2.438591362413551
1745522209.2688894,100,3.459889757060265
1745522209.334322,92,2.0733547972634563
1745522209.3809228,92,5.33712812983673
1745522209.429552,85,7.740809804629876
1745522209.474196,87,-1.8827757271765564
1745522209.5232503,79,-7.586742239266184
1745522209.5711222,84,-4.209814219270379
1745522209.6320868,78,-0.1988883168921003
1745522209.681091,85,0.5487742749792321
1745522209.729193,79,1.3450351799423608
1745522209.7763903,85,1.4599892995534383
1745522209.839823,80,1.9012092168832027
1745522209.9012568,85,1.7157131650573647
1745522209.9498303,80,2.1002672124124553
1745522210.0119,85,1.8041660131149562
1745522210.0735233,81,1.7214204663679027
1745522210.1231568,87,1.3391221310215875
1745522210.1786199,83,1.576833147685877
1745522210.2283745,87,1.0393867187538737
1745522210.2758307,83,0.8065585564715811
1745522210.3256404,86,0.21646540214729182
1745522210.3752146,84,-0.4886419912749238
1745522210.4236012,86,-1.3254203518047203
1745522210.4713993,83,-1.904658264529827
1745522210.5177233,86,-2.983257370313283
1745522210.575076,84,-3.615537638767738
1745522210.628511,86,-4.246327023200243
1745522210.6777053,86,-3.9936963353292723
1745522210.7411184,85,-3.248003699419918
1745522210.8024611,86,-2.885727146612952
1745522210.8677292,85,-2.2154310614404493
1745522210.9318323,87,-1.6955963194369326
1745522210.99402,85,-1.084323922918994
1745522211.0396864,87,-0.9166563064224525
1745522211.0889037,85,-0.8978957332138273
1745522211.1384084,88,-0.932143951996153
1745522211.1835127,84,-0.6656037848399826
1745522211.2370772,89,-0.9308391567496792
1745522211.2959564,84,-0.5240840075477641
1745522211.3439355,89,-0.7225264280410466
1745522211.4063287,83,-0.2396592209922589
1745522211.4691334,89,-0.5099724530099492
1745522211.532995,84,-0.52769814180944
1745522211.5961757,92,-0.9751624568175923
1745522211.6593819,88,-0.8836234062691346
1745522211.720498,94,-1.0576885165323615
1745522211.7714775,85,-0.3576929418012873
1745522211.8258667,89,-0.7859668715458834
1745522211.8793476,84,-0.357175304533356
1745522211.9281647,88,-0.3522619725968734
1745522211.9761448,83,-0.16031374209848015
1745522212.0216417,87,-0.19402884883325755
1745522212.0727756,76,0.22942459736110932
1745522212.134384,82,-0.17677050133493655
1745522212.1975083,124,-2.218263999007318
